variant,fold,epoch,loss,bce,n_channels_all_windows_invalid,patient_equal_bce,soft_macro_f1_loss,soft_nez_f1,soft_ez_f1,beta
A1,4,3,0.6353409450787765,0.6353409450787765,,0.6353409450787765,,,,
A1,4,4,0.6285271002696111,0.6285271002696111,,0.6285271002696111,,,,
A1,4,5,0.6147072452765244,0.6147072452765244,,0.6147072452765244,,,,
A1,4,6,0.6043914900376246,0.6043914900376246,,0.6043914900376246,,,,
A1,4,7,0.5966610243687263,0.5966610243687263,,0.5966610243687263,,,,
A1,4,8,0.5864550104508033,0.5864550104508033,,0.5864550104508033,,,,
A1,4,9,0.5756845795191251,0.5756845795191251,,0.5756845795191251,,,,
A1,4,10,0.5755511327431753,0.5755511327431753,,0.5755511327431753,,,,
A1,4,11,0.5695417305597892,0.5695417305597892,,0.5695417305597892,,,,
A1,4,12,0.5656432578196893,0.5656432578196893,,0.5656432578196893,,,,
A1,4,13,0.5614056885242462,0.5614056885242462,,0.5614056885242462,,,,
A1,4,14,0.5595388733423673,0.5595388733423673,,0.5595388733423673,,,,
A1,4,15,0.5508165955543518,0.5508165955543518,,0.5508165955543518,,,,
A1,4,16,0.5488074823067739,0.5488074823067739,,0.5488074823067739,,,,
A1,4,17,0.5459289722717725,0.5459289722717725,,0.5459289722717725,,,,
A1,4,18,0.5500890945012753,0.5500890945012753,,0.5500890945012753,,,,
A1,4,19,0.5454248912059344,0.5454248912059344,,0.5454248912059344,,,,
A1,4,20,0.5366816096580945,0.5366816096580945,,0.5366816096580945,,,,
A1,4,21,0.5375662927444165,0.5375662927444165,,0.5375662927444165,,,,
A1,4,22,0.5382105902983592,0.5382105902983592,,0.5382105902983592,,,,
A1,4,23,0.5334790727266898,0.5334790727266898,,0.5334790727266898,,,,
A1,4,24,0.5324837290323697,0.5324837290323697,,0.5324837290323697,,,,
A1,4,25,0.5307602114402331,0.5307602114402331,,0.5307602114402331,,,,
A1,4,26,0.5306209681125788,0.5306209681125788,,0.5306209681125788,,,,
A1,4,27,0.5217224795084733,0.5217224795084733,,0.5217224795084733,,,,
A1,4,28,0.524170669225546,0.524170669225546,,0.524170669225546,,,,
A1,4,29,0.5268486944528726,0.5268486944528726,,0.5268486944528726,,,,
A1,4,30,0.5190774099184916,0.5190774099184916,,0.5190774099184916,,,,
A2,4,1,0.6683724430891184,0.6683724430891184,,0.6683724430891184,0.5494442467506115,0.6332224446993607,0.2678890600800514,0.0
A2,4,2,0.6497458815574646,0.6497458815574646,,0.6497458815574646,0.5396620677067683,0.6456772455802331,0.27499861556750077,0.0
A2,4,3,0.6353409450787765,0.6353409450787765,,0.6353409450787765,0.5321520544015444,0.6551197721407964,0.28057610902648705,0.0
A2,4,4,0.6285271002696111,0.6285271002696111,,0.6285271002696111,0.5269473699422983,0.6633965602287879,0.2827087090565608,0.0
A2,4,5,0.6147072452765244,0.6147072452765244,,0.6147072452765244,0.5186789150421436,0.6731741680548742,0.2894680035802034,0.0
A2,4,6,0.6043914900376246,0.6043914900376246,,0.6043914900376246,0.5115853250026703,0.6827249618676993,0.2941043972969055,0.0
A2,4,7,0.6092667740124923,0.5966300803881425,,0.5966300803881425,0.505467577622487,0.6911497941383948,0.29791503800795627,0.025000000000000005
A2,4,8,0.6111311820837168,0.5862722591711924,,0.5862722591711924,0.49717854077999407,0.7003871569266686,0.3052557666714375,0.05000000000000001
A2,4,9,0.6119233553226178,0.5752968811071836,,0.5752968811071836,0.4883530025298779,0.7113890579113593,0.3119049542225324,0.07500000000000001
A2,4,10,0.6234148580294389,0.5748556061432912,,0.5748556061432912,0.4855925119840182,0.7154744267463684,0.31334054326781857,0.10000000000000002
A2,4,11,0.6166439996315882,0.5686939966220123,,0.5686939966220123,0.47950004843565136,0.7232080583388989,0.31779183676609624,0.10000000000000002
A2,4,12,0.612187093267074,0.5648183811169404,,0.5648183811169404,0.47368714213371277,0.7307132551303277,0.3219124542979094,0.10000000000000002
A2,4,13,0.6074705387537296,0.5605200139375833,,0.5605200139375833,0.46950526191638065,0.7358634861615988,0.3251259954502949,0.10000000000000002
A2,4,14,0.605230260353822,0.5586250367072912,,0.5586250367072912,0.46605222729536205,0.7397462473465846,0.3281492974895697,0.10000000000000002
A2,4,15,0.5959660834991015,0.5498625028591889,,0.5498625028591889,0.4610357674268576,0.7455333196199857,0.33239514438005596,0.10000000000000002
A2,4,16,0.5936276798064892,0.5479501611911334,,0.5479501611911334,0.45677523200328535,0.7492361894020667,0.3372133563344295,0.10000000000000002
A2,4,17,0.5906855177420837,0.5451402423473505,,0.5451402423473505,0.4554527470698723,0.7513594673230097,0.33773504484158295,0.10000000000000002
A2,4,18,0.5950816629024652,0.5495973768142554,,0.5495973768142554,0.4548429067318256,0.7522995265630575,0.3380146525227107,0.10000000000000002
A2,4,19,0.5900062700876822,0.5447006454834571,,0.5447006454834571,0.4530562162399292,0.754379173884025,0.3395084005135756,0.10000000000000002
A2,4,20,0.5807403291647251,0.5357556274304023,,0.5357556274304023,0.44984697378598726,0.756826251745224,0.34347979437846404,0.10000000000000002
A2,4,21,0.5817323017578858,0.5368496202505552,,0.5368496202505552,0.4488268288282248,0.7586952402041509,0.34365112219865507,0.10000000000000002
A2,4,22,0.5823077719945174,0.53757488154448,,0.53757488154448,0.44732889991540176,0.7609475392561692,0.34439467237545895,0.10000000000000002
A2,4,23,0.5772611900017812,0.5326762738136145,,0.5326762738136145,0.44584914124928987,0.7616671873972967,0.3466345352622179,0.10000000000000002
A2,4,24,0.576044350862503,0.5316255069695986,,0.5316255069695986,0.44418847331633937,0.7629127433666816,0.3487103260480441,0.10000000000000002
A2,4,25,0.5742588421473136,0.5299885020806239,,0.5299885020806239,0.4427034075443561,0.7645333111286163,0.3500598669052124,0.10000000000000002
A2,4,26,0.5740952766858615,0.5299815845031005,,0.5299815845031005,0.4411369447524731,0.7667835056781769,0.3509425859038646,0.10000000000000002
A2,4,27,0.564881736269364,0.5210859466057557,,0.5210859466057557,0.43795788288116455,0.7688762499735906,0.35520799458026886,0.10000000000000002
A2,4,28,0.5673814427394134,0.5236313171111621,,0.5236313171111621,0.43750123794262225,0.770514231461745,0.35448328921428096,0.10000000000000002
A2,4,29,0.5701844142033503,0.5264187810512689,,0.5264187810512689,0.43765631318092346,0.7703680533629197,0.3543193234274021,0.10000000000000002
A2,4,30,0.5619857494647686,0.5184358323995883,,0.5184358323995883,0.43549915001942563,0.772875210413566,0.3561264849626101,0.10000000000000002
A0,5,1,0.6999265047220083,0.6999265047220083,0.0,,,,,
A0,5,2,0.6804727957798884,0.6804727957798884,0.0,,,,,
A0,5,3,0.6748653787832993,0.6748653787832993,0.0,,,,,
A0,5,4,0.6548821811492627,0.6548821811492627,0.0,,,,,
A0,5,5,0.6494384178748498,0.6494384178748498,0.0,,,,,
A0,5,6,0.6393179664245019,0.6393179664245019,0.0,,,,,
A0,5,7,0.6309236402694995,0.6309236402694995,0.0,,,,,
A0,5,8,0.6195318859357101,0.6195318859357101,0.0,,,,,
A0,5,9,0.6142633671943958,0.6142633671943958,0.0,,,,,
A0,5,10,0.6156195081197299,0.6156195081197299,0.0,,,,,
A0,5,11,0.6111579078894395,0.6111579078894395,0.0,,,,,
A0,5,12,0.6006332532717631,0.6006332532717631,0.0,,,,,
A0,5,13,0.6006166476469773,0.6006166476469773,0.0,,,,,
A0,5,14,0.5941545917437627,0.5941545917437627,0.0,,,,,
A0,5,15,0.594211696432187,0.594211696432187,0.0,,,,,
A0,5,16,0.5956018956807944,0.5956018956807944,0.0,,,,,
A0,5,17,0.5853802985869921,0.5853802985869921,0.0,,,,,
A0,5,18,0.5838128087612299,0.5838128087612299,0.0,,,,,
A0,5,19,0.5741593895050195,0.5741593895050195,0.0,,,,,
A0,5,20,0.5775794398326141,0.5775794398326141,0.0,,,,,
A0,5,21,0.5685898077029449,0.5685898077029449,0.0,,,,,
A0,5,22,0.5579088891928012,0.5579088891928012,0.0,,,,,
A0,5,23,0.5684467462392954,0.5684467462392954,0.0,,,,,
A0,5,24,0.5553801976717435,0.5553801976717435,0.0,,,,,
A0,5,25,0.5616699216457514,0.5616699216457514,0.0,,,,,
A0,5,26,0.55788027208585,0.55788027208585,0.0,,,,,
A0,5,27,0.5449596184950608,0.5449596184950608,0.0,,,,,
A0,5,28,0.5563240647315979,0.5563240647315979,0.0,,,,,
A0,5,29,0.5436815458994645,0.5436815458994645,0.0,,,,,
A0,5,30,0.5399205776361319,0.5399205776361319,0.0,,,,,
A1,5,1,0.7009800810080308,0.7009800810080308,,0.7009800810080308,,,,
A1,5,2,0.6821205845245948,0.6821205845245948,,0.6821205845245948,,,,
A1,5,3,0.6746258666882148,0.6746258666882148,,0.6746258666882148,,,,
A1,5,4,0.6530918203867399,0.6530918203867399,,0.6530918203867399,,,,
A1,5,5,0.6461923741377317,0.6461923741377317,,0.6461923741377317,,,,
A1,5,6,0.6378279993167291,0.6378279993167291,,0.6378279993167291,,,,
A1,5,7,0.627599679506742,0.627599679506742,,0.627599679506742,,,,
A1,5,8,0.6187961514179523,0.6187961514179523,,0.6187961514179523,,,,
A1,5,9,0.6123798053998214,0.6123798053998214,,0.6123798053998214,,,,
A1,5,10,0.6146349952771113,0.6146349952771113,,0.6146349952771113,,,,
A1,5,11,0.6026547665779407,0.6026547665779407,,0.6026547665779407,,,,
A1,5,12,0.6015496758314279,0.6015496758314279,,0.6015496758314279,,,,
A1,5,13,0.5953851090027735,0.5953851090027735,,0.5953851090027735,,,,
A1,5,14,0.5948114372216738,0.5948114372216738,,0.5948114372216738,,,,
A1,5,15,0.5900447047673739,0.5900447047673739,,0.5900447047673739,,,,
A1,5,16,0.5901312094468337,0.5901312094468337,,0.5901312094468337,,,,
A1,5,17,0.5835265173361852,0.5835265173361852,,0.5835265173361852,,,,
A1,5,18,0.5799456467995276,0.5799456467995276,,0.5799456467995276,,,,
A1,5,19,0.5697639424067277,0.5697639424067277,,0.5697639424067277,,,,
A1,5,20,0.5704247745183798,0.5704247745183798,,0.5704247745183798,,,,
A1,5,21,0.5688493870771848,0.5688493870771848,,0.5688493870771848,,,,
A1,5,22,0.5594181212095114,0.5594181212095114,,0.5594181212095114,,,,
A1,5,23,0.5585108743264124,0.5585108743264124,,0.5585108743264124,,,,
A1,5,24,0.554617668573673,0.554617668573673,,0.554617668573673,,,,
A1,5,25,0.5606967875590692,0.5606967875590692,,0.5606967875590692,,,,
A1,5,26,0.5527171630125779,0.5527171630125779,,0.5527171630125779,,,,
A1,5,27,0.5454073364918048,0.5454073364918048,,0.5454073364918048,,,,
A1,5,28,0.5423136594203802,0.5423136594203802,,0.5423136594203802,,,,
A1,5,29,0.5373868243052409,0.5373868243052409,,0.5373868243052409,,,,
A1,5,30,0.5368181604605454,0.5368181604605454,,0.5368181604605454,,,,
A2,5,1,0.7009800810080308,0.7009800810080308,,0.7009800810080308,0.5570894548526177,0.5883548190960517,0.29746627521056396,0.0
A2,5,2,0.6821205845245948,0.6821205845245948,,0.6821205845245948,0.5471918880939484,0.6016032902094034,0.3040129336026999,0.0
A2,5,3,0.6746258666882148,0.6746258666882148,,0.6746258666882148,0.5429453047422262,0.610194939833421,0.3039144598520719,0.0
A2,5,4,0.6530918203867399,0.6530918203867399,,0.6530918203867399,0.5306695424593412,0.623625418314567,0.3150355030710881,0.0
A2,5,5,0.6461923741377317,0.6461923741377317,,0.6461923741377317,0.5250605872044196,0.631909776192445,0.31796905398368835,0.0
A2,5,6,0.6378279993167291,0.6378279993167291,,0.6378279993167291,0.5214521976617666,0.6428728332886329,0.314222772534077,0.0
A2,5,7,0.6404319886977856,0.627570954652933,,0.627570954652933,0.5144412242449247,0.6528189572004172,0.318298590871004,0.025000000000000005
A2,5,8,0.6438976870133326,0.6186416447162628,,0.6186416447162628,0.5051208619888012,0.6618958115577698,0.3278624782195458,0.05000000000000001
A2,5,9,0.6494530852024372,0.6120078414678574,,0.6120078414678574,0.49926989582868725,0.670038069670017,0.33142213981885177,0.07500000000000001
A2,5,10,0.6638474349792187,0.6141542815245115,,0.6141542815245115,0.4969314680649684,0.6744369130868179,0.3317001565144612,0.10000000000000002
A2,5,11,0.6506474866316869,0.6017877688774695,,0.6017877688774695,0.4885972279768724,0.6842157290532038,0.33858981613929456,0.10000000000000002
A2,5,12,0.6494371409599597,0.6008236224834735,,0.6008236224834735,0.4861352008122664,0.6905167698860168,0.3372128147345323,0.10000000000000002
A2,5,13,0.6428441130197965,0.5945035505753297,,0.5945035505753297,0.48340559693483204,0.6973918401277982,0.33579696256380814,0.10000000000000002
A2,5,14,0.6418085396289825,0.5940016645651597,,0.5940016645651597,0.4780688217053047,0.700312247643104,0.3435501123850162,0.10000000000000002
A2,5,15,0.6370189293072774,0.5890096941819558,,0.5890096941819558,0.480092316865921,0.703889922453807,0.3359254332116017,0.10000000000000002
A2,5,16,0.6366758082921689,0.5893897001559918,,0.5893897001559918,0.47286111345657933,0.7087946671705979,0.34548308929571736,0.10000000000000002
A2,5,17,0.6296186057420877,0.5823746621608734,,0.5823746621608734,0.4724394243497115,0.7128947400129758,0.34222642475595844,0.10000000000000002
A2,5,18,0.6258327078360778,0.5790262073278427,,0.5790262073278427,0.4680649936199188,0.7140935223836166,0.34977647490226305,0.10000000000000002
A2,5,19,0.6151010050223424,0.5684003061973132,,0.5684003061973132,0.46700701346764195,0.7205909903232868,0.34539498961888826,0.10000000000000002
A2,5,20,0.6159090147568629,0.5693462215937101,,0.5693462215937101,0.46562793163152844,0.7224422509853656,0.3463018783009969,0.10000000000000002
A2,5,21,0.6139872819185257,0.5677365706517146,,0.5677365706517146,0.4625071080831381,0.7248080395735227,0.35017773795586365,0.10000000000000002
A2,5,22,0.6040132779341477,0.5579061382091962,,0.5579061382091962,0.4610713812021109,0.7292447113073789,0.3486125129633225,0.10000000000000002
A2,5,23,0.6032438163573925,0.5573621334937903,,0.5573621334937903,0.4588168584383451,0.7314718342744387,0.35089444970855344,0.10000000000000002
A2,5,24,0.5987412620049256,0.5534700602293015,,0.5534700602293015,0.4527120888233185,0.7362065750818986,0.35836923065093845,0.10000000000000002
A2,5,25,0.6051859878576719,0.5596931817439886,,0.5596931817439886,0.4549280038246742,0.7286964299587103,0.36144756411130613,0.10000000000000002
A2,5,26,0.5969467678895364,0.5516782517616565,,0.5516782517616565,0.4526851498163663,0.7369726529488196,0.3576570296516785,0.10000000000000002
A2,5,27,0.5889066205574915,0.5442769149175057,,0.5442769149175057,0.4462970678622906,0.7395895696603335,0.367816292322599,0.10000000000000002
A2,5,28,0.585829768043298,0.5411860530193036,,0.5411860530193036,0.4464371456549718,0.7428973133747394,0.36422839015722275,0.10000000000000002
A2,5,29,0.5805674676711743,0.5363150823574799,,0.5363150823574799,0.4425238072872162,0.7452077177854685,0.3697446593298362,0.10000000000000002
A2,5,30,0.5800447246203055,0.5359143098959556,,0.5359143098959556,0.44130414724349976,0.7487927835721236,0.3685989242333632,0.10000000000000002
