outer_fold,model_seed,fold_tag,epoch,loss,cane_path_total_loss,cane_path_group_pbce,cane_path_patient_balanced_bce,cane_path_clean_nez_bce,cane_path_observed_ez_bce,cane_path_soft_worst_loss,cane_path_present_center_count,cane_path_single_center_batch,cane_path_soft_macro_f1_loss,cane_path_soft_nez_f1,cane_path_soft_ez_f1,cane_path_anchor_loss,cane_path_anchor_compactness,cane_path_prototype_diversity_loss,cane_path_hc_rank_loss,cane_path_valid_rank_patient_count,cane_path_residual_l2,cane_path_mean_anchor_residual,cane_path_mean_abs_anchor_residual,cane_path_mean_seizure_residual,cane_path_mean_abs_seizure_residual,cane_path_mean_causal_residual,cane_path_mean_abs_causal_residual,cane_path_causal_residual_saturation_rate,bce,cane_path_prototype_utilization_0,cane_path_prototype_utilization_1,cane_path_prototype_utilization_2,cane_path_prototype_utilization_3,val_patient_macro_auprc_nez,val_patient_macro_auprc_ez,val_balanced_patient_auprc_hmean,val_min_patient_macro_auprc,val_patient_ranking_oracle_macro_f1,val_worst_center_auprc_hmean,val_validation_patient_macro_f1,val_validation_patient_nez_f1,val_validation_selected_threshold
1,52,outer1_direct,11,0.7245533220908221,0.7245533220908221,0.633884633288664,0.632887931431041,0.6575141864664414,0.6082617009387297,0.6378713530652663,3.0,0.0,0.5223648407879997,0.6164229161599103,0.33884740226409016,0.41045087225296917,0.41045087225296917,0.0,0.0,0.0,8.761976641835645e-05,2.9956336956114253e-06,3.929797586512423e-05,0.007545656551990439,0.007545656551990439,0.005439840448910699,0.005439840448910699,0.0,0.633884633288664,0.2280533690662945,0.2938902807586333,0.23067424051901875,0.24738210790297566,0.8188769586382582,0.5067885185436557,0.626096776118836,0.5067885185436557,0.6677105430610024,0.571406009569277,0.5964790975998598,0.8111117654790556,0.42499999999999993
1,52,outer1_direct,12,0.7212944521623499,0.7212944521623499,0.6321296236094307,0.6310411902034984,0.6496813157025505,0.612401075222913,0.6364833361962262,3.0,0.0,0.5160968408865088,0.6155809199108797,0.3522253781557083,0.39165905468604145,0.39165905468604145,0.0,0.0,0.0,0.00010453089207123198,3.4484908021969364e-06,3.9211476927020535e-05,0.008234786034068641,0.008234786034068641,0.005951187984250924,0.005951187984250924,0.0,0.6321296236094307,0.22230272652471766,0.2870985348435009,0.2392283739412532,0.2513703695114921,0.8193486746845726,0.5085434953227533,0.6275727025483694,0.5085434953227533,0.6683124144894763,0.5733951851357001,0.6009781285306476,0.8112330521910198,0.42499999999999993
1,52,outer1_direct,13,0.7175299945999595,0.7175299945999595,0.6291617996552411,0.6280852275736192,0.6505532720509697,0.6056171795901131,0.6334680248709286,3.0,0.0,0.5130451111232534,0.6172317757326014,0.35667798887280855,0.38036005111301646,0.38036005111301646,0.0,0.0,0.0,0.00012282871380996178,3.719080696635715e-06,3.913562378490015e-05,0.008904748705818373,0.008904748705818373,0.00648069622762063,0.00648069622762063,0.0,0.6291617996552411,0.22345066596479976,0.28651350035386924,0.2385401462807375,0.25149569441290465,0.8193641556339729,0.5093195061466671,0.6281678011190498,0.5093195061466671,0.6694108546451554,0.5741850593744174,0.5968917107229444,0.8104242550871931,0.42499999999999993
1,52,outer1_direct,14,0.7190998056355644,0.7190998056355644,0.6300904610577751,0.628845751285553,0.6494755815057194,0.6082159245715422,0.6350693001466639,3.0,0.0,0.5187181795344633,0.6207416513386894,0.34182199485161724,0.3733635334407582,0.3733635334407582,0.0,0.0,0.0,0.00014252484748687814,3.821324646517442e-06,3.9189057775622455e-05,0.009575325831332627,0.009575325831332627,0.00699759362375035,0.00699759362375035,0.0,0.6300904610577751,0.21528700344702778,0.2888178877970752,0.24533679993713603,0.2505583167076111,0.8191693326194053,0.5092441579863933,0.6280532379233938,0.5092441579863933,0.6689509076039817,0.5743733068616499,0.5931752318368732,0.8060609974330224,0.42499999999999993
1,52,outer1_direct,15,0.7155916866134194,0.7155916866134194,0.6277547092998729,0.626539451234481,0.646095475729774,0.6069834232330322,0.6326157170183518,3.0,0.0,0.5138606113546035,0.6195047883426442,0.3527739898246877,0.35856874900705676,0.35856874900705676,0.0,0.0,0.0,0.0001656996550189112,4.044628854792202e-06,3.934459613553961e-05,0.010264798450995894,0.010264798450995894,0.0076256464509403005,0.0076256464509403005,0.0,0.6277547092998729,0.22043872405500972,0.2909526588285671,0.24087895452976227,0.24772966083358317,0.8189275155532681,0.5084308825689102,0.6273634009951665,0.5084308825689102,0.6670578985604784,0.574536517622431,0.591023557188771,0.823907283699262,0.39999999999999997
1,52,outer1_direct,16,0.7229966451140011,0.7229966451140011,0.6273663149160498,0.6258000030237085,0.6428105305222904,0.60878946500666,0.633631499374614,3.0,0.0,0.5142385118147906,0.6222735853756175,0.34924940063672905,0.3543778868282543,0.3543778868282543,0.0,0.5241509413017946,3.0,0.00018989380366881103,3.990137763727998e-06,3.947670120396651e-05,0.010969613404834972,0.010969613404834972,0.008179679458193919,0.008179679458193919,0.0,0.6273663149160498,0.21844638621105866,0.2966302133658353,0.23460936458671794,0.2503140340833103,0.8199178657381985,0.5090200040078887,0.6281024941879924,0.5090200040078887,0.6682255659242597,0.5760270734780168,0.5926252937219215,0.824489064072081,0.39999999999999997
1,52,outer1_direct,17,0.7234789203195011,0.7234789203195011,0.6279448025366839,0.6268503876293406,0.6420339135562673,0.6116668669616475,0.6323224060675677,3.0,0.0,0.5171955438221202,0.6253555031383738,0.3402534074643079,0.33670976582695455,0.33670976582695455,0.0,0.5234947765574736,3.0,0.00021392859771902507,4.645614286774242e-06,3.938909225432915e-05,0.011654837550047566,0.011654837550047566,0.008672767483136234,0.008672767483136234,0.0,0.6279448025366839,0.20766930194462047,0.288998808054363,0.24447044467224793,0.2588614444522297,0.8200023139582111,0.509445340646371,0.6284510062782482,0.509445340646371,0.667134715960851,0.5763588582497899,0.5975076780382609,0.8255605610053112,0.39999999999999997
1,52,outer1_direct,18,0.7234203815460205,0.7234203815460205,0.6290521481457878,0.627146328196806,0.6373780650251052,0.6169146159115959,0.6366753718432259,3.0,0.0,0.5102090940755957,0.6233538003528819,0.35622801763169903,0.32871833969565,0.32871833969565,0.0,0.5316087533445919,3.0,0.00023677905418855304,4.627694405665834e-06,3.9134408485979825e-05,0.012269808417733978,0.012269808417733978,0.009115360677242279,0.009115360677242279,0.0,0.6290521481457878,0.2095916963675443,0.28967588789322796,0.2453062043470495,0.25542621139217825,0.8204684532357459,0.5106117225223823,0.6294749449534361,0.5106117225223823,0.6679812324725329,0.5766755523581778,0.6041587163138156,0.8259093154356232,0.39999999999999997
1,52,outer1_direct,19,0.7170121845077065,0.7170121845077065,0.6227716067258049,0.6214954502442304,0.6336076329736149,0.609383274527157,0.6278761379859027,3.0,0.0,0.5118828275624443,0.6261115880573497,0.350122753311606,0.31997111965628233,0.31997111965628233,0.0,0.5238485020749709,3.0,0.0002601117714006892,4.876553275072879e-06,3.93630244241863e-05,0.01283969368566485,0.01283969368566485,0.009580075357328443,0.009580075357328443,0.0,0.6227716067258049,0.21353508093777826,0.28265048738788157,0.2424476278178832,0.261366803856457,0.8209060083114738,0.5116203810776604,0.6303698720650373,0.5116203810776604,0.6679812324725329,0.5778493043311846,0.6073412537488365,0.8243216254495991,0.39999999999999997
1,52,outer1_direct,20,0.7177756674149457,0.7177756674149457,0.6228881863986745,0.6214250676772174,0.6392338907017427,0.6036162376403809,0.6287405911613914,3.0,0.0,0.5169296510079328,0.6284768441144157,0.33766384422779083,0.3131018999744864,0.3131018999744864,0.0,0.5302373784429887,3.0,0.00028514084645875674,5.0401914610548e-06,3.926216124776094e-05,0.01346439216285944,0.01346439216285944,0.010001349098542157,0.010001349098542157,0.0,0.6228881863986745,0.20123611127629,0.29027604180223804,0.24170918236760533,0.26677866192425,0.8209928730061915,0.5128491864349,0.6313274109327511,0.5128491864349,0.6679889870863762,0.5784560394822291,0.6085325694041313,0.8237502113345183,0.39999999999999997
1,52,outer1_direct,21,0.7041052509756649,0.7041052509756649,0.6115456644226523,0.610245052505942,0.6280195537735435,0.5924705547444961,0.6167480174232932,3.0,0.0,0.5078407455893124,0.6312309959355522,0.3530875225277508,0.2992225657491123,0.2992225657491123,0.0,0.4936809522264144,3.0,0.0003143082516651381,5.123356873702826e-06,3.937240912551608e-05,0.014129223575925125,0.014129223575925125,0.010506194084882736,0.010506194084882736,0.0,0.6115456644226523,0.20261534040465073,0.2923702746629715,0.24655991967986612,0.25845447445617004,0.8209366250258642,0.513422981272599,0.6317453368149524,0.513422981272599,0.6682286808201904,0.5787711071306576,0.6071694264498336,0.8230330353817685,0.39999999999999997
1,52,outer1_direct,22,0.6980059357250438,0.6980059357250438,0.6062492307494668,0.6046513038523057,0.6280800945618573,0.5812225096365985,0.6126408717211556,3.0,0.0,0.5033717400887433,0.6307231608559104,0.36253336597891417,0.29605575344141793,0.29605575344141793,0.0,0.49116792924263897,3.0,0.00034656371024218113,5.2604767487911675e-06,3.942615384242826e-05,0.014830327976275893,0.014830327976275893,0.011035739553763586,0.011035739553763586,0.0,0.6062492307494668,0.20775209805544684,0.296664322123808,0.2381685165797963,0.2574150579817155,0.8212345712016106,0.5146230338589257,0.6327414313331022,0.5146230338589257,0.6673254078039722,0.5797416486893004,0.6045912826257265,0.8200255719162765,0.39999999999999997
1,52,outer1_direct,23,0.7122961773591883,0.7122961773591883,0.6199154853820801,0.6187897219377405,0.6290962380521438,0.608483191798715,0.6244184935794157,3.0,0.0,0.5082512778394362,0.6288128144600812,0.35468463599681854,0.28759315785239725,0.28759315785239725,0.0,0.5008864244993996,3.0,0.00038353402530500553,5.308106170452768e-06,3.928511240005986e-05,0.015579499249510905,0.015579499249510905,0.0116437801214702,0.0116437801214702,0.0,0.6199154853820801,0.19683511073098464,0.289440533694099,0.25428517250453725,0.2594391808790319,0.8216312664040084,0.5171046482359736,0.6347321265490659,0.5171046482359736,0.669711692309779,0.5810505620674647,0.6064646647586714,0.8205543641117354,0.39999999999999997
1,52,outer1_direct,24,0.7002605375121621,0.7002605375121621,0.6088265426018659,0.6074645168641034,0.626645729822271,0.588283310918247,0.6142746069852043,3.0,0.0,0.504131934222053,0.6333504985360539,0.3583856189952177,0.27906140071504254,0.27906140071504254,0.0,0.4960190005162183,3.0,0.00041549064061494875,5.4563235661429215e-06,3.983258776476278e-05,0.016187573180479163,0.016187573180479163,0.01214458727661301,0.01214458727661301,0.0,0.6088265426018659,0.19657930249676986,0.289960297591546,0.24653624787050135,0.2669241533559911,0.8225334784562067,0.5182007176132297,0.6358269074459223,0.5182007176132297,0.6712684343164361,0.5820946474694679,0.602989836294523,0.818505748095152,0.39999999999999997
1,52,outer1_direct,25,0.7000207445200752,0.7000207445200752,0.6096711965168223,0.607993367840262,0.6174485683441162,0.5985381498056299,0.6163824691491968,3.0,0.0,0.5002488493919373,0.6336345146684086,0.3658677883007947,0.26871581989176135,0.26871581989176135,0.0,0.48323239824351144,3.0,0.00045322886024437407,5.75442072658916e-06,3.933540852706167e-05,0.01685685631545151,0.01685685631545151,0.012751182212549098,0.012751182212549098,0.0,0.6096711965168223,0.1973555885693606,0.2985520213842392,0.24932358545415542,0.25476880897493925,0.8226243503789635,0.5190986844939988,0.636529607103126,0.5190986844939988,0.6712684343164361,0.5824116454379097,0.6029587013640738,0.8170109535042382,0.39999999999999997
