config,variant_family,score_variant,score_space,alpha,beta,gamma,patient_macro_f1,patient_macro_ez_f1,patient_macro_auprc_ez,patient_macro_ez_mrr,top1_is_ez_rate,n_patients,beats_a9v3_f1,beats_a9v3_ez_f1,beats_a9v3_auprc,beats_a9v3_mrr,beats_a9v3_top1,passes_main_gate,score_name
A9v8_stage1c_anchor_a010_b-005_mrr,raw_score,score_eval,probability,,,,0.6426398000277944,0.4701138318155241,0.5203836023732115,0.7150316855773512,0.6111111111111112,90,False,False,True,False,True,False,score_eval
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit,,,0.0,0.602417377146941,0.40355940152900593,0.44726853924122734,0.5946247584554036,0.43333333333333335,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit,,,0.02,0.6025747006740051,0.40422827968210534,0.44808611830206657,0.5926994470046771,0.43333333333333335,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit,,,0.05,0.6034260588299544,0.4054774417400909,0.45038101503319083,0.6042593985067103,0.45555555555555555,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit,,,0.1,0.6057375195911636,0.40884688814315934,0.4527865556687294,0.6082371835660442,0.45555555555555555,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit,,,0.15,0.6108049361378366,0.41632180109911965,0.45407037509821313,0.6085247113898039,0.45555555555555555,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit,,,-0.05,0.6001381453754593,0.39903929824547213,0.44475949089294703,0.6019650589740356,0.4444444444444444,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit,,,-0.1,0.5984057774318106,0.3968648969237073,0.43957045206513956,0.5991092730673654,0.4444444444444444,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_stage1c_anchor_a010_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit,,,-0.2,0.5876331166773356,0.3810102512806401,0.42912267748228616,0.6012687670202765,0.4444444444444444,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_stage1c_anchor_a010_b000_mrr,raw_score,a9v3_oof_score,probability,,,,0.6427135780776422,0.47059129425797064,0.5186349018779979,0.7151362033792374,0.6,90,False,True,False,True,True,False,a9v3_oof_score
A9v8_stage1c_anchor_a010_b000_mrr,raw_score,score_broad,probability,,,,0.602417377146941,0.40355940152900593,0.44726853924122734,0.5946247584554036,0.43333333333333335,90,False,False,False,False,False,False,score_broad
A9v8_stage1c_anchor_a010_b000_mrr,raw_score,score_core,probability,,,,0.6151526835790241,0.42664305537150643,0.4751247255369529,0.6495537841517374,0.5222222222222223,90,False,False,False,False,False,False,score_core
A9v8_stage1c_anchor_a010_b000_mrr,raw_score,score_eval,probability,,,,0.642233863435114,0.47022195787715443,0.5225888899100453,0.7174976358064593,0.6111111111111112,90,False,False,True,True,True,False,score_eval
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit,,,0.0,0.6408216347945392,0.4626299731291131,0.5153144075274363,0.69569590078311,0.5888888888888889,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit,,,0.02,0.6411441533195056,0.4630547036656359,0.5156848890553449,0.6973493399365492,0.5888888888888889,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit,,,0.05,0.6418961477901112,0.46426248330998265,0.5158657500470101,0.7026668002540095,0.6,90,False,False,False,False,True,False,logit_broad_plus_gamma_core_g+0.05
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit,,,0.1,0.644177618940727,0.4688841036117042,0.518791841681514,0.6984871835743929,0.5888888888888889,90,True,False,True,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit,,,0.15,0.6448322937540263,0.4698139237195212,0.520119657835572,0.7030657927958592,0.6,90,True,False,True,False,True,False,logit_broad_plus_gamma_core_g+0.15
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit,,,-0.05,0.6414529993881801,0.46421874184128087,0.5140642672487507,0.6887449577151458,0.5777777777777777,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit,,,-0.1,0.6403065982524997,0.4629847115898704,0.5129478691161091,0.6980087885126645,0.6,90,False,False,False,False,True,False,logit_broad_plus_gamma_core_g-0.10
A9v8_stage1c_anchor_a020_b-010_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit,,,-0.2,0.636962241867116,0.456588581230957,0.5065577027968996,0.6810698236292997,0.5777777777777777,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_stage1c_anchor_a020_b-010_mrr,raw_score,a9v3_oof_score,probability,,,,0.6427135780776422,0.47059129425797064,0.5186349018779979,0.7151362033792374,0.6,90,False,True,False,True,True,False,a9v3_oof_score
A9v8_stage1c_anchor_a020_b-010_mrr,raw_score,score_broad,probability,,,,0.6408216347945392,0.4626299731291131,0.5153144075274363,0.69569590078311,0.5888888888888889,90,False,False,False,False,False,False,score_broad
A9v8_stage1c_anchor_a020_b-010_mrr,raw_score,score_core,probability,,,,0.6363688603887167,0.4617504290674892,0.514791668232184,0.6751794325548869,0.5666666666666667,90,False,False,False,False,False,False,score_core
A9v8_stage1c_anchor_a020_b-010_mrr,raw_score,score_eval,probability,,,,0.6443269039658064,0.472801067211701,0.5207074223709472,0.7044828328525725,0.5888888888888889,90,True,True,True,False,False,False,score_eval
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit,,,0.0,0.6247157964842496,0.4380598663915278,0.4917718699195052,0.669852361514491,0.5444444444444444,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit,,,0.02,0.6251705754007474,0.4386458177898057,0.4925379040583324,0.6755702298530489,0.5555555555555556,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit,,,0.05,0.6259018657110468,0.44005762893705924,0.4934765651036203,0.6840396684141917,0.5666666666666667,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit,,,0.1,0.6285943944472516,0.44489844218150654,0.49553126888994353,0.6833228905597326,0.5666666666666667,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit,,,0.15,0.6302877723325412,0.44696178404928605,0.4968597559391304,0.673423721340388,0.5444444444444444,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit,,,-0.05,0.6234576573648718,0.4361343805526986,0.4897392343092158,0.6629427459492819,0.5333333333333333,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit,,,-0.1,0.6228301260746213,0.4347153732443133,0.4863337011538861,0.6508192239858906,0.5222222222222223,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_stage1c_anchor_a020_b000_mrr,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit,,,-0.2,0.6226386723575446,0.43479519213928336,0.4801124092880364,0.6600246202241508,0.5444444444444444,90,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_stage1c_anchor_a020_b000_mrr,raw_score,a9v3_oof_score,probability,,,,0.6427135780776422,0.47059129425797064,0.5186349018779979,0.7151362033792374,0.6,90,False,True,False,True,True,False,a9v3_oof_score
A9v8_stage1c_anchor_a020_b000_mrr,raw_score,score_broad,probability,,,,0.6247157964842496,0.4380598663915278,0.4917718699195052,0.669852361514491,0.5444444444444444,90,False,False,False,False,False,False,score_broad
A9v8_stage1c_anchor_a020_b000_mrr,raw_score,score_core,probability,,,,0.6291431374144617,0.449665008057111,0.5027548693259029,0.6550926540358908,0.5333333333333333,90,False,False,False,False,False,False,score_core
A9v8_stage1c_anchor_a020_b000_mrr,raw_score,score_eval,probability,,,,0.6448592570248107,0.4733598557077752,0.5240832880821947,0.7153981488509032,0.6,90,True,True,True,True,True,True,score_eval
