config,variant_family,score_variant,score_space,alpha,beta,gamma,patient_macro_f1,patient_macro_ez_f1,patient_macro_auprc_ez,patient_macro_ez_mrr,top1_is_ez_rate,n_patients,beats_a9v3_f1,beats_a9v3_ez_f1,beats_a9v3_auprc,beats_a9v3_mrr,beats_a9v3_top1,passes_main_gate,score_name
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b-0.05,patient_zscore_probability,0.1,-0.05,,0.6420531794987229,0.4688019719046239,0.518751853289372,0.7137515208103443,0.6,90,False,False,True,False,True,False,teacher_plus_broad_core_a0.10_b-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b-0.10,patient_zscore_probability,0.1,-0.1,,0.6408955365958301,0.46762275355811317,0.5166672239537531,0.7106962116830537,0.6,90,False,False,False,False,True,False,teacher_plus_broad_core_a0.10_b-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.10_b-0.20,patient_zscore_probability,0.1,-0.2,,0.6385897123797142,0.46426314278155384,0.5104693756061747,0.682345513963161,0.5555555555555556,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.10_b-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.00,patient_zscore_probability,0.2,0.0,,0.6411191093089091,0.46771113691115085,0.5221386385667041,0.7123526473526474,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.20_b+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.05,patient_zscore_probability,0.2,0.05,,0.6417132896128526,0.46887889772453606,0.5232539199431224,0.7179100529100529,0.6,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.20_b+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.10,patient_zscore_probability,0.2,0.1,,0.6409026717858172,0.4686437275730106,0.5239533888256119,0.7158891671146572,0.6,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.20_b+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b+0.20,patient_zscore_probability,0.2,0.2,,0.6437051247363491,0.4726197338227221,0.5248677482542262,0.7072109777728524,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.20_b+0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b-0.05,patient_zscore_probability,0.2,-0.05,,0.6414053584769761,0.4683781677112271,0.522330820809806,0.7094220120964307,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.20_b-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b-0.10,patient_zscore_probability,0.2,-0.1,,0.6406199645415158,0.4670790560115481,0.5207862549289858,0.7131049748794424,0.6,90,False,False,True,False,True,False,teacher_plus_broad_core_a0.20_b-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.20_b-0.20,patient_zscore_probability,0.2,-0.2,,0.6418001912422884,0.4692170737190394,0.5154454530553357,0.703895727881796,0.5888888888888889,90,False,False,False,False,False,False,teacher_plus_broad_core_a0.20_b-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.00,patient_zscore_probability,0.3,0.0,,0.6419842141616761,0.46912847594011187,0.5249560666911773,0.7190383173471407,0.6,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.30_b+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.05,patient_zscore_probability,0.3,0.05,,0.6439320816611408,0.4724526068658059,0.5254063720561319,0.7180844878120877,0.6,90,True,True,True,True,True,True,teacher_plus_broad_core_a0.30_b+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.10,patient_zscore_probability,0.3,0.1,,0.6447923262961355,0.4747428784272639,0.5255393634223982,0.7142769803213112,0.6,90,True,True,True,False,True,False,teacher_plus_broad_core_a0.30_b+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b+0.20,patient_zscore_probability,0.3,0.2,,0.644252310046284,0.4737729098067985,0.524847590453545,0.7008816126934873,0.5777777777777777,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.30_b+0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.05,patient_zscore_probability,0.3,-0.05,,0.6411777543703717,0.4677545967680435,0.5248522086208246,0.7173490860990861,0.6,90,False,False,True,True,True,False,teacher_plus_broad_core_a0.30_b-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.10,patient_zscore_probability,0.3,-0.1,,0.6402842914972745,0.4664884911898568,0.5221870113469168,0.7071639009139009,0.5777777777777777,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.30_b-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.30_b-0.20,patient_zscore_probability,0.3,-0.2,,0.6407336564271154,0.4671766035350468,0.5193562460973222,0.7124076378242451,0.6,90,False,False,True,False,True,False,teacher_plus_broad_core_a0.30_b-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.00,patient_zscore_probability,0.5,0.0,,0.642833474402207,0.4713376258361768,0.5255307132235737,0.7043007185857901,0.5777777777777777,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.05,patient_zscore_probability,0.5,0.05,,0.6449221321169436,0.47504243620550174,0.526682972832319,0.7079735580919629,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.10,patient_zscore_probability,0.5,0.1,,0.6434357223075656,0.4727537435213288,0.5273039959241677,0.7127575087092468,0.6,90,True,True,True,False,True,False,teacher_plus_broad_core_a0.50_b+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b+0.20,patient_zscore_probability,0.5,0.2,,0.6446986663740601,0.4743073110711082,0.528841921742375,0.7055549568224119,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b+0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.05,patient_zscore_probability,0.5,-0.05,,0.6429222502967495,0.4707426305564186,0.525365137491825,0.711091520376592,0.5888888888888889,90,True,True,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.10,patient_zscore_probability,0.5,-0.1,,0.6422806635299713,0.4700001998314141,0.5252793456858438,0.7116275224058581,0.5888888888888889,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,teacher_anchor,teacher_plus_broad_core_a0.50_b-0.20,patient_zscore_probability,0.5,-0.2,,0.6421885256882861,0.47016980627405014,0.5231871412050811,0.7055152142347264,0.5777777777777777,90,False,False,True,False,False,False,teacher_plus_broad_core_a0.50_b-0.20
