config,variant_family,score_variant,score_space,alpha,beta,gamma,center,patient_macro_f1,patient_macro_ez_f1,patient_macro_auprc_ez,patient_macro_ez_mrr,top1_is_ez_rate,n_patients,beats_a9v3_f1,beats_a9v3_ez_f1,beats_a9v3_auprc,beats_a9v3_mrr,beats_a9v3_top1,passes_main_gate,score_name
A9v8_LCBO_stage1b_gamma002_f1_all90_posEZ,raw_score,score_eval,probability,,,,pediatric,0.5847157514025926,0.3502933410630532,0.4426792555772714,0.5889647303600792,0.5454545454545454,11,False,False,False,False,False,False,score_eval
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,hup,0.6979569719156166,0.5103398717642044,0.5696628580913575,0.7511574074074074,0.6111111111111112,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,lzu,0.573008855094594,0.46567748063889525,0.500417506233677,0.6796130952380952,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,multicenter,0.6819934713304332,0.46903170903170904,0.5200449469288825,0.6466666666666666,0.4666666666666667,15,True,False,True,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,pediatric,0.5951841873154731,0.36836697928687917,0.4562113941819695,0.6130560586574666,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,hup,0.6979569719156166,0.5103398717642044,0.5694572432112153,0.7511574074074074,0.6111111111111112,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,lzu,0.573008855094594,0.46567748063889525,0.5004590663522062,0.6796130952380952,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,multicenter,0.6819934713304332,0.46903170903170904,0.518089402473338,0.6466666666666666,0.4666666666666667,15,True,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,pediatric,0.5951841873154731,0.36836697928687917,0.4561734804555915,0.6130560586574666,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,hup,0.6989844030901067,0.5119738586923089,0.5697969229808304,0.7465277777777778,0.6111111111111112,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,lzu,0.574369777657396,0.4672609498474742,0.5000888875465204,0.6796130952380952,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,multicenter,0.6819934713304332,0.46903170903170904,0.517536562031416,0.6411111111111112,0.4666666666666667,15,True,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,pediatric,0.596413586571188,0.3696296055495054,0.45863986474769836,0.6282075738089817,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,hup,0.701149090124144,0.5155310882382389,0.569536913214538,0.7326388888888888,0.5833333333333334,36,True,True,True,True,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,lzu,0.574369777657396,0.4672609498474742,0.4995972356492141,0.6766369047619047,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,multicenter,0.6819934713304332,0.46903170903170904,0.5196856516790701,0.6411111111111112,0.4666666666666667,15,True,False,True,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,pediatric,0.5998372462448477,0.3753114237313236,0.45738031974651067,0.6282212608145387,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,hup,0.701149090124144,0.5155310882382389,0.570030240436053,0.73125,0.5833333333333334,36,True,True,True,True,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,lzu,0.574369777657396,0.4672609498474742,0.4994648487439198,0.6766369047619047,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,multicenter,0.6774605042974662,0.4606983756983757,0.520068197723588,0.6411111111111112,0.4666666666666667,15,True,False,True,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,pediatric,0.5998372462448477,0.3753114237313236,0.45734112921437103,0.6282212608145387,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,hup,0.6995352547438994,0.5128651242894569,0.5683740382883979,0.7511574074074074,0.6111111111111112,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,lzu,0.5717251313916092,0.4639560823338105,0.4997082564262144,0.6635416666666666,0.5357142857142857,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,multicenter,0.6858732527511983,0.4756983756983757,0.5191943145186769,0.6433333333333333,0.4666666666666667,15,True,True,True,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,pediatric,0.5982956591769448,0.3726959836158835,0.45525897719383046,0.605480301081709,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,hup,0.6986270116216733,0.5108106815570479,0.5673440529402972,0.755787037037037,0.6111111111111112,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,lzu,0.5739277493056631,0.46692136395621286,0.5001829975028464,0.6694940476190476,0.5357142857142857,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,multicenter,0.6785372501322765,0.4642698042698043,0.5106702205010549,0.6377777777777778,0.4666666666666667,15,True,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,pediatric,0.5982956591769448,0.3726959836158835,0.45567394996007765,0.6160863616877695,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,hup,0.7004911348893312,0.5149521125935503,0.5695496855045956,0.7977182539682539,0.6944444444444444,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,lzu,0.5755298916915729,0.46899434825462655,0.5008062266536714,0.6873511904761905,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,multicenter,0.6761482539932805,0.4614920264920265,0.5027738254527884,0.601111111111111,0.4,15,True,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,pediatric,0.5982956591769448,0.3726959836158835,0.4537989538386553,0.6130560586574666,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,hup,0.6963657175381969,0.5054840947400548,0.5619963561376508,0.8020833333333334,0.7222222222222222,36,True,True,True,True,True,True,a9v3_oof_score
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,lzu,0.5715532544005716,0.4619569364104839,0.4933939182019293,0.6863945578231292,0.5357142857142857,28,False,False,False,False,False,False,a9v3_oof_score
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,multicenter,0.7010667160046015,0.5056787656787657,0.5411624656783413,0.6897385620915032,0.5333333333333333,15,True,True,True,False,False,False,a9v3_oof_score
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,pediatric,0.5686876665752443,0.3305284879909411,0.41025505938502166,0.538375659428291,0.45454545454545453,11,False,False,False,False,False,False,a9v3_oof_score
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_broad,probability,,,,hup,0.6979569719156166,0.5103398717642044,0.5696628580913575,0.7511574074074074,0.6111111111111112,36,True,True,True,True,True,True,score_broad
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_broad,probability,,,,lzu,0.573008855094594,0.46567748063889525,0.500417506233677,0.6796130952380952,0.5714285714285714,28,False,False,False,False,False,False,score_broad
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_broad,probability,,,,multicenter,0.6819934713304332,0.46903170903170904,0.5200449469288825,0.6466666666666666,0.4666666666666667,15,True,False,True,False,False,False,score_broad
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_broad,probability,,,,pediatric,0.5951841873154731,0.36836697928687917,0.4562113941819695,0.6130560586574666,0.5454545454545454,11,False,False,False,False,False,False,score_broad
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_core,probability,,,,hup,0.6916233377132115,0.4964604283918439,0.5590181829095141,0.765354938271605,0.6666666666666666,36,True,True,True,True,True,True,score_core
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_core,probability,,,,lzu,0.5717942062642294,0.4652548436815619,0.4893920488006384,0.6489262371615313,0.5357142857142857,28,False,False,False,False,False,False,score_core
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_core,probability,,,,multicenter,0.698131504206782,0.4970788470788471,0.5523157336650603,0.7102469135802469,0.6,15,True,True,True,False,True,False,score_core
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_core,probability,,,,pediatric,0.611629808360439,0.39300512274542315,0.447639114014873,0.5659669787576764,0.45454545454545453,11,False,False,False,False,False,False,score_core
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_eval,probability,,,,hup,0.6989844030901067,0.5119738586923089,0.5697969229808304,0.7465277777777778,0.6111111111111112,36,True,True,True,True,True,True,score_eval
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_eval,probability,,,,lzu,0.574369777657396,0.4672609498474742,0.5000888875465204,0.6796130952380952,0.5714285714285714,28,False,False,False,False,False,False,score_eval
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_eval,probability,,,,multicenter,0.6819934713304332,0.46903170903170904,0.517536562031416,0.6411111111111112,0.4666666666666667,15,True,False,False,False,False,False,score_eval
A9v8_LCBO_stage1b_gamma005_mrr_all90_posEZ,raw_score,score_eval,probability,,,,pediatric,0.596413586571188,0.3696296055495054,0.45863986474769836,0.6282075738089817,0.5454545454545454,11,False,False,False,False,False,False,score_eval
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,hup,0.6963127980574597,0.5071743179206843,0.5750803292088688,0.7696759259259259,0.6388888888888888,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,lzu,0.5702493968272732,0.46392619822202497,0.5029006813795812,0.6729591836734693,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,multicenter,0.6885788804568259,0.47872867872867875,0.5214917172301957,0.6745210727969349,0.5333333333333333,15,True,True,True,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.00,logit_from_probability,,,0.0,pediatric,0.5951841873154731,0.36836697928687917,0.45672695569353255,0.6130427014592725,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.00
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,hup,0.6963127980574597,0.5071743179206843,0.5755795030411209,0.7696759259259259,0.6388888888888888,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,lzu,0.5690129132733706,0.46249030656145856,0.5025363832807542,0.6729591836734693,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,multicenter,0.6885788804568259,0.47872867872867875,0.5216483449162351,0.6745210727969349,0.5333333333333333,15,True,True,True,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.02,logit_from_probability,,,0.02,pediatric,0.596413586571188,0.3696296055495054,0.45639110140016564,0.6130427014592725,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.02
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,hup,0.6982484723541759,0.5108627475811978,0.5744524350698822,0.755787037037037,0.6111111111111112,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,lzu,0.5695821012318831,0.4630233556019703,0.502328439451542,0.6729591836734693,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,multicenter,0.6885788804568259,0.47872867872867875,0.5249523325952228,0.6800766283524904,0.5333333333333333,15,True,True,True,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.05,logit_from_probability,,,0.05,pediatric,0.596413586571188,0.3696296055495054,0.45542998717206423,0.6130427014592725,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,hup,0.6973402292319497,0.5088083048487889,0.573980117293144,0.7372685185185186,0.5833333333333334,36,True,True,True,True,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,lzu,0.5702063323577978,0.46361521555325197,0.5024466389354281,0.6759353741496599,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,multicenter,0.6885788804568259,0.47872867872867875,0.5231484568725125,0.6800766283524904,0.5333333333333333,15,True,True,True,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.10,logit_from_probability,,,0.1,pediatric,0.596413586571188,0.3696296055495054,0.4558833659654669,0.62061845903503,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,hup,0.6990169861170399,0.5118947246018754,0.5747607905312367,0.73125,0.5833333333333334,36,True,True,True,True,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,lzu,0.5716087068984171,0.46517310887943797,0.5024722945119718,0.6818877551020408,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,multicenter,0.6885788804568259,0.47872867872867875,0.5232890091920799,0.6800766283524904,0.5333333333333333,15,True,True,True,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g+0.15,logit_from_probability,,,0.15,pediatric,0.5951841873154731,0.36836697928687917,0.45716335118398505,0.6281942166107876,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g+0.15
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,hup,0.6994295269174482,0.5123726304106635,0.5744879812143483,0.7696759259259259,0.6388888888888888,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,lzu,0.5729352010583743,0.4671637421883079,0.502913335432274,0.6729591836734693,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,multicenter,0.6851226592586693,0.47396677396677395,0.5190071140502747,0.6745210727969349,0.5333333333333333,15,True,True,True,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.05,logit_from_probability,,,-0.05,pediatric,0.5951841873154731,0.36836697928687917,0.4567666356721815,0.6130427014592725,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.05
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,hup,0.7003298977632618,0.5138346187147571,0.5744213226718239,0.7951388888888888,0.6944444444444444,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,lzu,0.573551147704651,0.46779030860434795,0.5031300537704323,0.6729591836734693,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,multicenter,0.652401861496888,0.4145223295223295,0.5004474538310282,0.6789655172413792,0.5333333333333333,15,True,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.10,logit_from_probability,,,-0.1,pediatric,0.5951841873154731,0.36836697928687917,0.457764815213506,0.6130427014592725,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.10
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,hup,0.7040589717371923,0.5210973947804992,0.5723755898525336,0.7977182539682539,0.6944444444444444,36,True,True,True,True,True,True,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,lzu,0.5750539706254489,0.46831335436111227,0.5031323977838319,0.6747448979591837,0.5714285714285714,28,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,multicenter,0.652401861496888,0.4145223295223295,0.49211598715651234,0.6422988505747127,0.4666666666666667,15,True,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,logit_broad_core,logit_broad_plus_gamma_core_g-0.20,logit_from_probability,,,-0.2,pediatric,0.5917453248612653,0.3605524898547427,0.4559229063563276,0.6092548226713936,0.5454545454545454,11,False,False,False,False,False,False,logit_broad_plus_gamma_core_g-0.20
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,hup,0.6963657175381969,0.5054840947400548,0.5619963561376508,0.8020833333333334,0.7222222222222222,36,True,True,True,True,True,True,a9v3_oof_score
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,lzu,0.5715532544005716,0.4619569364104839,0.4933939182019293,0.6863945578231292,0.5357142857142857,28,False,False,False,False,False,False,a9v3_oof_score
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,multicenter,0.7010667160046015,0.5056787656787657,0.5411624656783413,0.6897385620915032,0.5333333333333333,15,True,True,True,False,False,False,a9v3_oof_score
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,a9v3_oof_score,probability,,,,pediatric,0.5686876665752443,0.3305284879909411,0.41025505938502166,0.538375659428291,0.45454545454545453,11,False,False,False,False,False,False,a9v3_oof_score
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_broad,probability,,,,hup,0.6963127980574597,0.5071743179206843,0.5750803292088688,0.7696759259259259,0.6388888888888888,36,True,True,True,True,True,True,score_broad
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_broad,probability,,,,lzu,0.5702493968272732,0.46392619822202497,0.5029006813795812,0.6729591836734693,0.5714285714285714,28,False,False,False,False,False,False,score_broad
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_broad,probability,,,,multicenter,0.6885788804568259,0.47872867872867875,0.5214917172301957,0.6745210727969349,0.5333333333333333,15,True,True,True,False,False,False,score_broad
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_broad,probability,,,,pediatric,0.5951841873154731,0.36836697928687917,0.45672695569353255,0.6130427014592725,0.5454545454545454,11,False,False,False,False,False,False,score_broad
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_core,probability,,,,hup,0.6893227213507244,0.49187864565216644,0.5616502621952851,0.7605599647266313,0.6666666666666666,36,True,True,True,True,True,True,score_core
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_core,probability,,,,lzu,0.5707478396214672,0.4650300836927124,0.48782027874223327,0.6325571895424836,0.5,28,False,False,False,False,False,False,score_core
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_core,probability,,,,multicenter,0.6929835078497694,0.4870788470788471,0.5492551615235259,0.7158024691358025,0.6,15,True,True,True,True,True,True,score_core
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_core,probability,,,,pediatric,0.6069603220733057,0.3863047153097216,0.44945124098840256,0.6210046829889291,0.5454545454545454,11,False,False,False,False,False,False,score_core
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_eval,probability,,,,hup,0.6973402292319497,0.5088083048487889,0.573980117293144,0.7372685185185186,0.5833333333333334,36,True,True,True,True,False,False,score_eval
A9v8_LCBO_stage1b_gamma010_mrr_all90_posEZ,raw_score,score_eval,probability,,,,lzu,0.5702063323577978,0.46361521555325197,0.5024466389354281,0.6759353741496599,0.5714285714285714,28,False,False,False,False,False,False,score_eval
